place_id,estado,lat,lon,precio_magna,precio_premium,precio_diesel,nombre,cre_id
4577,Oaxaca,17.0372,-97.91685,24.3,29.45,29.9,SERVICIO MARIA CRISTINA SA DE CV,PL/2839/EXP/ES/2015
4613,Veracruz,17.96719,-94.65249,23.99,28.49,27.0,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2838/EXP/ES/2015
4601,Nuevo Leon,25.66038,-100.1964,23.99,29.58,25.48,COMERCIALIZADORA 2GT SA DE CV,PL/2837/EXP/ES/2015
4380,Queretaro,20.29885,-100.7497,22.69,27.29,27.69,VICTOR HUGO RODRIGUEZ PAREDES,PL/2836/EXP/ES/2015
4488,Michoacan,20.10933,-101.1707,23.8,27.9,27.0,GASOLINERA EXCELENCIA SA DE CV,PL/2835/EXP/ES/2015
4432,Jalisco,20.5809,-103.2842,23.99,29.99,28.99,PETROMAX SA DE CV,PL/2834/EXP/ES/2015
4603,Queretaro,20.53851,-100.8602,,29.89,28.98,GRUPO URANUS SA DE CV,PL/2833/EXP/ES/2015
4352,Jalisco,20.73126,-103.3855,23.9,29.7,,SERVICIO INDUSTRIAL DE ZAPOPAN SA DE CV,PL/2832/EXP/ES/2015
4472,Mexico,19.4208,-99.5619,23.59,27.79,27.0,JESUS FERNANDO VARGAS ESPINOSA,PL/2831/EXP/ES/2015
4414,Chiapas,16.74481,-92.6584,23.83,28.24,,OPERADORA DE LOS ALTOS SA DE CV,PL/2830/EXP/ES/2015
11068,Queretaro,20.22041,-100.881,,,1.0,SERVICIO TAPIA SA DE CV,PL/2829/EXP/ES/2015
4423,Jalisco,20.65039,-103.3829,23.99,29.49,27.49,SERVICIO ANDRADE SA DE CV,PL/2828/EXP/ES/2015
4558,Puebla,18.94954,-98.26971,23.45,27.74,27.89,SERVICIOS MOMOXPAN SA DE CV,PL/2827/EXP/ES/2015
4547,Jalisco,20.64961,-103.2611,23.99,,25.98,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2826/EXP/ES/2015
4564,Aguascalientes,21.65872,-102.5936,23.99,28.8,28.5,EL ALTO ESTACION DE SERVICIO S DE RL DE CV,PL/2825/EXP/ES/2015
4460,Nuevo Leon,25.67009,-100.3205,23.99,29.58,,GASOLINERA ANAHUAC SA DE CV,PL/2824/EXP/ES/2015
4498,Guanajuato,20.45082,-101.5528,23.99,28.99,,SERVIEXPRESS DELFINES SA DE CV,PL/2823/EXP/ES/2015
4369,Queretaro,20.57482,-100.3924,24.0,29.3,27.0,SERVICIO GASOLINERO PAPANOA SA DE CV,PL/2822/EXP/ES/2015
4500,Baja California,31.97683,-116.6537,22.98,26.99,27.0,ORLANDO S SMART S DE RL DE CV,PL/2821/EXP/ES/2015
4442,San Luis Potosi,22.17819,-100.918,23.99,28.49,27.99,SERVICIO EL MILAGRO SA DE CV,PL/2820/EXP/ES/2015
4514,Nuevo Leon,25.67207,-100.3374,23.99,27.89,,AUTO SERVICIO OBISPADO SA DE CV,PL/2819/EXP/ES/2015
4501,Veracruz,18.45242,-96.3531,23.99,28.94,,GRUPO FERCHE SA DE CV,PL/2818/EXP/ES/2015
4404,Aguascalientes,21.36184,-101.9305,23.99,29.45,,SERVICIOS INTEGRALES MACRO SA DE CV,PL/2817/EXP/ES/2015
4412,Chiapas,16.7213,-92.65286,23.78,27.79,,MONICA ROXANA LIEVANO MORENO,PL/2816/EXP/ES/2015
4350,Queretaro,20.38252,-100.2652,24.0,28.9,27.0,SERVICIO SAN MIGUEL HUIMILPAN SA DE CV,PL/2815/EXP/ES/2015
4328,Nuevo Leon,25.91336,-100.1833,23.35,27.75,27.75,GRUPO CORDOBA HERNANDEZ SA DE CV,PL/2814/EXP/ES/2015
4374,Yucatan,20.92189,-89.62813,23.99,27.94,,GASOLINERA DE MERIDA SA DE CV,PL/2813/EXP/ES/2015
4408,Michoacan,19.09495,-102.3474,24.58,,,GASOLINERIA CAR-GO SA DE CV,PL/2812/EXP/ES/2015
4444,Hidalgo,20.23347,-98.21451,23.68,28.06,27.94,GASOLINERIA AGUA BLANCA SA DE CV,PL/2811/EXP/ES/2015
4554,Michoacan,20.3592,-102.066,28.79,28.89,27.89,AUTOSERVICIO EL FUERTE SA DE CV,PL/2810/EXP/ES/2015
4541,Chiapas,15.69529,-93.20916,23.99,29.89,28.28,GASOLINERA PIJIJIAPAN SA DE CV,PL/2809/EXP/ES/2015
10815,Oaxaca,17.06168,-96.6647,24.0,29.0,28.0,MICTLAN SA DE CV,PL/2808/EXP/ES/2015
4591,Jalisco,20.46753,-102.9075,23.99,29.5,27.69,SERVICIOS BERNALDEZ SA DE CV,PL/2807/EXP/ES/2015
4505,Puebla,19.03852,-98.20937,23.99,29.19,,SINERGIA DE ENERGETICOS SA DE CV,PL/2806/EXP/ES/2015
4424,Jalisco,20.69242,-103.2699,23.99,28.99,28.0,GASOLINERA SAN GERARDO SA DE CV,PL/2805/EXP/ES/2015
4409,Queretaro,21.21555,-99.46769,24.0,28.62,,GRUPO GASOLINERO JALPAN SA DE CV,PL/2804/EXP/ES/2015
4346,Queretaro,20.67016,-100.4343,23.22,28.34,,OLEUM SA DE CV,PL/2803/EXP/ES/2015
4331,Queretaro,21.21829,-99.48084,24.0,28.62,28.28,GRUPO GASOLINERO JALPAN SA DE CV,PL/2802/EXP/ES/2015
4400,Michoacan,19.00889,-102.0993,24.6,,,LA PAROTA GASOLINERA SA DE CV,PL/2801/EXP/ES/2015
4553,Hidalgo,22.06541,-98.16978,23.99,27.99,27.0,SERVICIOS DE COMBUSTIBLE PANUCO SA DE CV,PL/2800/EXP/ES/2015
4320,Yucatan,21.15541,-86.82063,24.94,28.83,28.49,CADENAS DE VALOR DEL CARIBE SA DE CV,PL/2799/EXP/ES/2015
4578,Nuevo Leon,25.77783,-100.1867,1.0,1.0,,REFINADOS DEL NORTE SA DE CV,PL/2798/EXP/ES/2015
4515,Sinaloa,25.56317,-108.458,23.99,28.99,28.0,GASOLINERA PETATLAN SA DE CV,PL/2797/EXP/ES/2015
4473,Hidalgo,20.23074,-99.20576,23.19,,27.99,SERVICIO LOS CUES SA DE CV,PL/2796/EXP/ES/2015
4479,Nuevo Leon,25.77799,-100.1839,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2795/EXP/ES/2015
4497,Nuevo Leon,25.14057,-99.83511,24.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2794/EXP/ES/2015
11086,Quintana Roo,20.62752,-87.08213,24.94,28.93,28.89,COMBUSTIBLES Y SERVICIOS QUINTANA ROO SA DE CV,PL/2793/EXP/ES/2015
4422,Veracruz,20.06059,-97.05897,24.0,28.99,,EFRAIN MARTINEZ COSSIO,PL/2792/EXP/ES/2015
11143,Nuevo Leon,25.80179,-100.1569,23.99,28.99,27.0,GENSA AUTO SERVICIO EXPRESS SA DE CV,PL/2791/EXP/ES/2015
4387,Ciudad de Mexico,19.57997,-99.26161,23.73,28.21,27.0,GRUPO BATIZA SA DE CV,PL/2790/EXP/ES/2015
4590,Ciudad de Mexico,19.39673,-99.16231,23.0,27.0,27.0,LENIGAS SA DE CV,PL/2789/EXP/ES/2015
4569,Michoacan,19.42795,-102.0613,22.92,27.77,28.0,ESTACION SERVICIO LA CHARANDA SA DE CV,PL/2788/EXP/ES/2015
4377,Nuevo Leon,25.77541,-100.3815,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2787/EXP/ES/2015
4441,Mexico,19.5663,-99.7603,23.79,27.99,27.35,MULTISERVICIOS MERJAI SA DE CV,PL/2786/EXP/ES/2015
4360,Durango,25.53889,-103.4346,23.99,28.78,,NORMAN AUTO SERVICIO SA DE CV,PL/2785/EXP/ES/2015
4536,Mexico,19.5687,-99.7564,23.79,27.99,27.35,SERVIGAS SAN FRANCISCO SA DE CV,PL/2784/EXP/ES/2015
4522,Jalisco,20.59778,-103.4059,23.99,29.49,,INVERSERVICIOS EN GASOLINERAS SA DE CV,PL/2783/EXP/ES/2015
4358,Michoacan,20.02153,-102.2564,23.89,,,SERVICIO EL DUERO SA DE CV,PL/2782/EXP/ES/2015
4585,Chiapas,16.74399,-93.12823,23.23,27.18,,GASOLINERA LIBRASUR SA DE CV,PL/2781/EXP/ES/2015
4317,Guanajuato,20.56177,-101.2017,24.19,,,GAS SAL SA DE CV,PL/2780/EXP/ES/2015
11182,Yucatan,20.85501,-86.89822,24.94,,,COMBUSTIBLES Y SERVICIOS QUINTANA ROO SA DE CV,PL/2779/EXP/ES/2015
4592,Morelos,18.92824,-99.02639,23.99,28.4,28.28,GASOLINERIA TLAYACAPAN SA DE CV,PL/2778/EXP/ES/2015
4588,Sinaloa,25.56945,-108.4734,23.89,28.59,,ABASTECEDORA DE SERVICIOS DEL VALLE SA DE CV,PL/2777/EXP/ES/2015
4598,Michoacan,19.51219,-101.6122,23.99,28.65,27.49,SERVICIOS LA CATRINA DE PATZCUARO SA DE CV,PL/2776/EXP/ES/2015
4381,Zacatecas,23.16811,-102.8529,24.0,28.59,27.99,GRUPO ENERGETICO GUDE SA DE CV,PL/2775/EXP/ES/2015
4407,Baja California,31.80374,-116.595,21.77,26.71,26.97,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/2774/EXP/ES/2015
4398,Baja California,32.65307,-115.4529,21.87,25.87,26.67,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/2773/EXP/ES/2015
4383,Tlaxcala,19.41277,-98.12383,22.9,27.45,26.9,GRUPO EMPRESARIAL COGAS SA DE CV,PL/2772/EXP/ES/2015
4340,Michoacan,19.72843,-101.1516,23.99,28.65,27.49,ESTACION LA ANTIGUA VALLADOLID SA DE CV,PL/2771/EXP/ES/2015
4580,Tabasco,17.99323,-92.94683,23.99,,,SERVICIOS USUMACINTA SA DE CV,PL/2770/EXP/ES/2015
4589,Zacatecas,23.16839,-102.8551,24.0,28.59,27.99,GRUPO ENERGETICO GUDE SA DE CV,PL/2769/EXP/ES/2015
11154,Chiapas,18.00202,-94.57953,23.69,28.29,,SERVICIO REGIO SIETE SA DE CV,PL/2768/EXP/ES/2015
4563,Tamaulipas,22.95868,-98.07079,23.99,28.99,27.0,GRUPO GASOLINERO TAMPICO SA DE CV,PL/2767/EXP/ES/2015
10908,Tabasco,17.96848,-92.94184,23.99,,,SERVICIO MONTEROS SA DE CV,PL/2766/EXP/ES/2015
4510,Tlaxcala,20.02368,-97.52851,23.96,28.79,,SERVICIOS MOMOXPAN SA DE CV,PL/2764/EXP/ES/2015
4611,Tabasco,18.14407,-94.42782,23.99,28.49,,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2763/EXP/ES/2015
4411,Tamaulipas,22.9213,-98.0844,23.99,28.99,27.0,GRUPO GASOLINERO TAMPICO SA DE CV,PL/2762/EXP/ES/2015
4470,Ciudad de Mexico,19.559,-99.01652,23.39,27.89,26.99,GASOLINERIA Y SERVICIOS CENTRAL III SA DE CV,PL/2761/EXP/ES/2015
4509,Sinaloa,25.55982,-108.4675,23.89,28.59,,ABASTECEDORA DE SERVICIOS DEL VALLE SA DE CV,PL/2760/EXP/ES/2015
4417,Queretaro,20.90562,-100.7293,23.99,27.99,27.0,"ENERGETICOS EL CARACOL, S. A. DE C. V.",PL/2759/EXP/ES/2015
4594,Tabasco,17.97507,-92.93926,23.99,,,GRUPO EMPRESARIAL Y COMERCIAL MONTERREY SA DE CV,PL/2758/EXP/ES/2015
4364,Hidalgo,20.07312,-98.74433,23.49,27.71,,ESTACION DE SERVICIO EL CHACON SA DE CV,PL/2757/EXP/ES/2015
4480,Coahuila,26.92764,-101.4304,23.99,29.09,28.59,ESTACION 23 SA DE CV,PL/2756/EXP/ES/2015
4325,Ciudad de Mexico,19.35609,-98.95779,22.73,27.73,26.73,SUPER GASOLINERA TECAMACHALCO LOS REYES SA DE CV,PL/2755/EXP/ES/2015
4475,Nayarit,21.51133,-104.9054,23.99,28.99,,GRUPO ALTAMIRANO MONROY SA DE CV,PL/2754/EXP/ES/2015
4520,Sinaloa,24.58955,-107.3946,23.99,28.99,27.5,SERVICIOS COSTA RICA SA DE CV,PL/2753/EXP/ES/2015
4525,Nuevo Leon,25.69521,-100.2978,23.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2752/EXP/ES/2015
4327,Chiapas,16.09653,-93.76479,23.99,29.09,28.28,ROMEO RAMOS ACEITUNO,PL/2751/EXP/ES/2015
4464,Colima,19.97524,-105.3204,23.99,29.45,28.0,SERVICIO PARAISO ALEGRE SA DE CV,PL/2750/EXP/ES/2015
4560,Sonora,29.06297,-110.9911,23.99,29.99,,GASOLINERA LA VERBENA SA DE CV,PL/2749/EXP/ES/2015
4610,Puebla,19.08495,-98.20094,23.99,28.79,26.99,ESTACION DE SERVICIO SAN PABLO SA DE CV,PL/2748/EXP/ES/2015
4348,Michoacan,19.33424,-102.3626,23.82,29.06,27.95,GASOLINERA TANCITARO SA DE CV,PL/2747/EXP/ES/2015
4403,Michoacan,20.28501,-101.8467,24.0,,28.28,JOSE DE JESUS ARIAS NEGRETE,PL/2746/EXP/ES/2015
4499,Nuevo Leon,26.3985,-99.02938,,24.99,,AUTO SERVICIO LOS JUNCOS SA DE CV,PL/2745/EXP/ES/2015
4426,Nuevo Leon,26.30482,-98.82846,21.19,25.0,26.9,LOS EBANOS AUTO SERVICIO SA DE CV,PL/2744/EXP/ES/2015
4436,Guanajuato,20.4329,-101.7135,24.0,29.4,28.28,JOSE DE JESUS ARIAS NEGRETE,PL/2743/EXP/ES/2015
4361,Baja California,32.4732,-116.7457,22.47,28.79,25.99,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/2742/EXP/ES/2015
4502,Morelos,18.89025,-99.12748,23.92,27.99,,ESTACION DE SERVICIO LOPEZ PORTILLO SA DE CV,PL/2741/EXP/ES/2015
4600,Queretaro,21.18453,-99.3192,23.99,28.62,28.28,GRUPO GASOLINERO JALPAN SA DE CV,PL/2740/EXP/ES/2015
4319,Tamaulipas,22.75755,-98.96176,23.99,28.79,,GRUPO GASOLINERO TAMPICO SA DE CV,PL/2739/EXP/ES/2015
4512,Oaxaca,17.08191,-96.74818,24.0,29.29,,ESTACION DE SERVICIO OAXACA SA DE CV,PL/2738/EXP/ES/2015
4330,Sinaloa,23.12055,-109.7121,24.49,29.69,27.99,ESTACIONES DE SERVICIO PENINSULARES SA DE CV,PL/2737/EXP/ES/2015
4316,Queretaro,19.88386,-100.4458,23.99,28.39,28.28,GASOLINERA MARAVATIO SA DE CV,PL/2736/EXP/ES/2015
4508,Michoacan,19.7001,-101.2471,24.99,29.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2735/EXP/ES/2015
4504,Tabasco,17.99226,-92.93233,23.99,28.49,,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2734/EXP/ES/2015
4451,Tabasco,17.50812,-91.98826,22.89,27.39,,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2733/EXP/ES/2015
4428,Tabasco,17.99968,-93.3788,23.99,28.49,27.0,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2732/EXP/ES/2015
4370,Nuevo Leon,25.62445,-100.2749,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/2731/EXP/ES/2015
4309,Nuevo Leon,25.68603,-100.4738,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/2730/EXP/ES/2015
4375,Nuevo Leon,25.65401,-100.3809,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/2729/EXP/ES/2015
4366,Nuevo Leon,25.70331,-100.2796,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/2728/EXP/ES/2015
4372,Nuevo Leon,25.18941,-99.8376,23.99,29.99,27.0,ORSAN DEL NORTE SA DE CV,PL/2727/EXP/ES/2015
4371,Coahuila,26.89223,-101.4235,23.99,29.49,,ORSAN DEL NORTE SA DE CV,PL/2726/EXP/ES/2015
4386,Durango,23.99612,-104.6389,23.99,28.94,28.28,SERVICIO GASOLINERO EL PRIMO SA DE CV,PL/2725/EXP/ES/2015
4579,Ciudad de Mexico,19.44205,-99.15618,23.95,28.57,27.98,SERVICIO MUSEO SA DE CV,PL/2724/EXP/ES/2015
4482,Queretaro,20.75178,-100.7706,23.9,28.6,28.3,SERVICIO LA PIRAMIDE SA DE CV,PL/2723/EXP/ES/2015
11075,Nuevo Leon,25.77878,-100.2031,23.5,28.3,27.0,GENSA AUTO SERVICIO EXPRESS SA DE CV,PL/2722/EXP/ES/2015
4521,Jalisco,20.70188,-103.3278,24.49,29.49,,BECKTROP GDL SA DE CV,PL/2721/EXP/ES/2015
4495,Nuevo Leon,26.51176,-100.1744,24.69,29.99,,SERVICIO ANCIRA SA DE CV,PL/2720/EXP/ES/2015
4392,Nuevo Leon,27.42608,-99.52195,20.99,,,SUPER GASOLINERA GRAN BULEVAR SA DE CV,PL/2719/EXP/ES/2015
4465,Oaxaca,17.0615,-96.74065,24.0,29.29,28.0,MORALES SANCHEZ GASOLINERA SA DE CV,PL/2718/EXP/ES/2015
4448,Baja California,31.87007,-116.6757,22.59,,,ADMINISTRADORA DEL COLORADO S DE RL DE CV,PL/2717/EXP/ES/2015
10875,Nuevo Leon,25.78407,-100.1905,23.99,28.99,,GENSA AUTO SERVICIO EXPRESS SA DE CV,PL/2716/EXP/ES/2015
4450,Baja California,32.53648,-116.9036,22.9,27.9,,INMOBILIARIA CHEVIGAS SA DE CV,PL/2715/EXP/ES/2015
4342,Michoacan,19.08177,-102.3548,24.6,29.72,28.67,GASOLINERA LA EXPOSICION SA DE CV,PL/2714/EXP/ES/2015
4481,Hidalgo,22.19304,-97.82475,23.99,27.69,27.0,SERVICIO YU GAR SA DE CV,PL/2713/EXP/ES/2015
4571,Ciudad de Mexico,19.82877,-99.24647,23.49,27.69,27.89,NR COMBUSTIBLES SA DE CV,PL/2712/EXP/ES/2015
10885,Queretaro,20.59764,-100.3572,23.19,27.99,28.0,OLEUM SA DE CV,PL/2711/EXP/ES/2015
4440,Chiapas,16.24319,-92.13823,23.99,28.89,,DISTRIBUIDORA DE GASOLINAS SA DE CV,PL/2710/EXP/ES/2015
4337,Chiapas,16.7268,-93.17117,23.99,,27.0,ARNULFO CORDERO MORA SA DE CV,PL/2709/EXP/ES/2015
4487,Chiapas,16.22073,-92.11945,23.99,28.89,27.3,ARNULFO CORDERO MORA SA DE CV,PL/2708/EXP/ES/2015
4416,Chiapas,16.27764,-92.12556,23.99,28.89,27.3,ARNULFO CORDERO MORA SA DE CV,PL/2707/EXP/ES/2015
4567,Chiapas,15.84652,-91.96797,23.99,,,ARNULFO CORDERO MORA SA DE CV,PL/2706/EXP/ES/2015
4326,Chiapas,16.24659,-92.14027,23.99,28.89,27.3,ARNULFO CORDERO MORA SA DE CV,PL/2705/EXP/ES/2015
4415,Ciudad de Mexico,19.11203,-98.77559,23.99,28.25,28.0,MANUEL GUERRERO REYES,PL/2704/EXP/ES/2015
11057,San Luis Potosi,22.15391,-100.9815,23.89,27.39,,GASO INN SA DE CV,PL/2703/EXP/ES/2015
4471,Michoacan,19.39576,-102.0662,23.92,28.6,27.99,LA CALZADA GASOLINERA SA DE CV,PL/2702/EXP/ES/2015
4427,Jalisco,20.68884,-103.3587,23.99,29.4,,PRACOP SA DE CV,PL/2701/EXP/ES/2015
4614,Ciudad de Mexico,19.38925,-99.19009,23.99,28.72,25.93,SERVICIO SAN PEDRO SA DE CV,PL/2700/EXP/ES/2015
4314,Tabasco,18.05313,-94.12279,23.99,28.49,27.0,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2699/EXP/ES/2015
4402,Nuevo Leon,25.78493,-100.2529,24.99,23.69,,SEGAS COMBUSTIBLES SA DE CV,PL/2698/EXP/ES/2015
4490,Tabasco,18.09875,-94.38943,23.99,28.49,27.0,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2697/EXP/ES/2015
4332,Chiapas,17.99111,-94.56958,23.99,28.49,27.0,ESTACIONES DE SERVICIO AUTO SA DE CV,PL/2696/EXP/ES/2015
4586,Durango,25.54335,-103.523,23.99,29.49,,ENERGIA Y SERVICIOS COORDINADOS SA DE CV,PL/2695/EXP/ES/2015
4566,Nuevo Leon,25.7489,-100.2565,23.99,,,GABRIEL OSWALDO ESTRADA NAVARRO,PL/2694/EXP/ES/2015
4597,Sonora,29.13135,-111.0231,23.99,28.49,,AUTO SERVICIO LA CANDELARIA SA DE CV,PL/2693/EXP/ES/2015
4391,Sonora,29.0628,-110.9543,23.99,28.49,,GASOLINERA VILLA DE SERIS SA DE CV,PL/2692/EXP/ES/2015
4575,Sonora,29.11972,-110.9129,23.99,,,POWER GAS SA DE CV,PL/2691/EXP/ES/2015
4354,Hidalgo,20.05549,-98.78066,22.99,27.69,27.0,SERVICIO DE AUSTRIA SA DE CV,PL/2690/EXP/ES/2015
4343,Sinaloa,25.88468,-109.1338,23.99,27.8,27.99,ESTACION DE SERVICIOS VALBEMO SA DE CV,PL/2689/EXP/ES/2015
4329,San Luis Potosi,22.60401,-101.7075,23.99,29.69,,REMOT SA DE CV,PL/2688/EXP/ES/2015
4345,Sinaloa,24.58988,-107.3997,24.7,30.3,27.99,EMERALD GAS SA DE CV,PL/2687/EXP/ES/2015
4389,Tamaulipas,22.224,-97.90769,23.94,,27.0,SUPER SERVICIO UNIDAD SA DE CV,PL/2686/EXP/ES/2015
4379,Puebla,18.85794,-98.44175,23.5,28.25,26.99,SERVICIO RUTA DEL SUR SA DE CV,PL/2685/EXP/ES/2015
4468,Nuevo Leon,25.73898,-100.286,23.99,28.99,,SUPER SERVICIO LA REPUBLICA SA DE CV,PL/2684/EXP/ES/2015
4351,Sinaloa,23.91911,-106.8886,24.5,30.3,27.99,SERVICIO RIO ELOTA SA DE CV,PL/2682/EXP/ES/2015
4373,Nuevo Leon,25.72248,-100.2925,23.99,29.99,28.0,YLIGARZA SA DE CV,PL/2681/EXP/ES/2015
4355,Nuevo Leon,25.6649,-100.3348,23.77,28.65,,SERVICIO TUNEL LOMA LARGA SA DE CV,PL/2680/EXP/ES/2015
4474,Sinaloa,24.77436,-107.4886,24.7,30.3,27.99,DIAMOND GAS SA DE CV,PL/2679/EXP/ES/2015
4447,Tamaulipas,22.25031,-97.85521,23.99,27.89,,SERVICIO BOULEVARD SA DE CV,PL/2678/EXP/ES/2015
4608,Guanajuato,21.12983,-101.6557,23.99,29.69,28.99,COMERCIALIZADORA DE COMBUSTIBLE POMPA SOCIEDAD ANONIMA DE CAPITAL VARIABLE,PL/2677/EXP/ES/2015
4341,Chihuahua,28.65657,-106.1084,23.99,28.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2676/EXP/ES/2015
4321,Chihuahua,28.65467,-106.1309,23.99,28.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2675/EXP/ES/2015
4602,Chihuahua,28.62768,-106.0865,23.99,28.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2674/EXP/ES/2015
4542,Guanajuato,21.65405,-101.4738,23.99,,28.29,SERVICIO LOS ARQUITOS DE OCAMPO SA DE CV,PL/2673/EXP/ES/2015
4494,Tamaulipas,22.22674,-97.86451,23.79,27.69,,UNION DE GASOLINEROS DEL SUR DE TAMAULIPAS SA DE CV,PL/2672/EXP/ES/2015
4485,Chiapas,16.53385,-92.47023,23.97,27.97,27.97,VIRGINIA VANESSA LIEVANO MORENO,PL/2671/EXP/ES/2015
4605,Jalisco,20.67857,-103.267,24.0,29.99,28.49,GASOLINERA EL CERRO CHATO SA DE CV,PL/2670/EXP/ES/2015
4376,Nayarit,21.947,-105.1502,,,27.0,VASOMI SA DE CV,PL/2668/EXP/ES/2015
4555,Chihuahua,28.66712,-106.1113,23.99,28.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2667/EXP/ES/2015
4523,Zacatecas,22.75669,-102.5078,23.98,28.2,,GRUPO GASOLINERO RIVAS SA DE CV,PL/2666/EXP/ES/2015
4544,Chihuahua,28.63023,-106.0217,23.99,28.99,,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2665/EXP/ES/2015
4430,Chihuahua,28.61019,-106.0648,23.99,28.99,27.0,SERVICIOS GASOLINEROS DE MEXICO SA DE CV,PL/2664/EXP/ES/2015
4478,Chiapas,16.73011,-92.65962,23.17,27.39,26.97,OSCAR LIEVANO MORENO,PL/2663/EXP/ES/2015
4516,Veracruz,20.05818,-97.04221,24.0,28.9,27.5,EFRAIN MARTINEZ COSSIO,PL/2662/EXP/ES/2015
4457,San Luis Potosi,22.64926,-100.865,24.0,,27.89,SERVICIO VILLA DE ARISTA SA DE CV,PL/2661/EXP/ES/2015
4545,Ciudad de Mexico,19.62087,-98.99811,23.99,27.99,28.0,ALTAVILLA SA DE CV,PL/2660/EXP/ES/2015
4477,San Luis Potosi,21.92874,-101.3596,23.99,29.59,27.89,SERVICIO RELAMPAGO SA DE CV,PL/2659/EXP/ES/2015
4365,San Luis Potosi,22.31458,-101.1655,23.99,28.89,28.28,SUPER ESTACION MEXQUITIC SA DE CV,PL/2658/EXP/ES/2015
4561,Morelos,18.8896,-98.91341,23.19,27.69,27.99,"ESTACION DE SERVICIO CUAUTLA,S.A. DE CV (ES6730)",PL/2657/EXP/ES/2015
4396,Jalisco,20.81734,-102.5887,24.0,29.0,28.0,SERVICIOS ENERGETICOS CAPILLA S DE RL DE CV,PL/2656/EXP/ES/2015
4496,San Luis Potosi,21.92287,-99.99487,23.99,,,REMOT SA DE CV,PL/2655/EXP/ES/2015
4528,Durango,23.27896,-106.4127,23.79,28.75,27.89,PETROAGUILA SA DE CV,PL/2654/EXP/ES/2015
4538,Hidalgo,21.24496,-99.26168,23.99,28.62,28.48,ESTACION DE SERVICIOS ZARAGOZA SA DE CV,PL/2653/EXP/ES/2015
4570,Tamaulipas,22.25326,-97.84702,23.89,27.69,,SERVICIO 18 DE MARZO SA DE CV,PL/2652/EXP/ES/2015
4467,Sinaloa,24.662,-107.5225,24.7,30.3,27.99,EMERALD GAS SA DE CV,PL/2651/EXP/ES/2015
4344,Mexico,19.27882,-99.57395,23.99,28.99,28.09,GASOLINERA TECNOLOGICO SA DE CV,PL/2650/EXP/ES/2015
4559,Guanajuato,20.68477,-101.3924,,,27.59,SERVICIO GASOLINERO VILLAS DE IRAPUATO SA DE CV,PL/2649/EXP/ES/2015
4484,Aguascalientes,21.37081,-101.9042,24.79,29.24,,CENTRO DE SERVICIOS EL CRUCERO SA DE CV,PL/2648/EXP/ES/2015
4385,Guanajuato,20.55447,-101.1954,24.19,,,COMUNICACION NORTE SA DE CV,PL/2647/EXP/ES/2015
4429,Guanajuato,20.55729,-101.2134,24.19,,,SERVICIO CAZADORA SA DE CV,PL/2646/EXP/ES/2015
4463,Guanajuato,20.56057,-101.1987,24.19,,,LA PASADITA DE OBREGON SA DE CV,PL/2645/EXP/ES/2015
4491,Nuevo Leon,25.70644,-100.2835,23.99,23.99,,ENERGETICOS LOS ANDES SA DE CV,PL/2644/EXP/ES/2015
4359,Nuevo Leon,25.75115,-100.2539,23.99,29.99,27.85,SERVICIO GUAJARDO SANTO DOMINGO SA DE CV,PL/2643/EXP/ES/2015
4382,Oaxaca,17.46015,-97.23115,24.0,29.52,28.5,CRICSA COMBUSTIBLES SA DE CV,PL/2641/EXP/ES/2015
4438,Michoacan,19.71273,-101.1936,23.78,27.82,,SUPER COMBUSTIBLES DEL RIO SA DE CV,PL/2640/EXP/ES/2015
4357,Sonora,28.82793,-111.9389,23.99,29.1,27.0,ESTACION DE SERVICIO ERSAL SA DE CV,PL/2639/EXP/ES/2015
